2023-01-06 11:12:00,611 INFO    StreamThr :3063335 [internal.py:wandb_internal():87] W&B internal server running at pid: 3063335, started at: 2023-01-06 11:12:00.609931
2023-01-06 11:12:01,694 DEBUG   HandlerThread:3063335 [system_monitor.py:probe():180] {'os': 'Linux-5.4.0-135-generic-x86_64-with-glibc2.10', 'python': '3.8.8', 'heartbeatAt': '2023-01-06T16:12:01.590266', 'startedAt': '2023-01-06T16:12:00.551057', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/epierson9/learning_from_doctor_and_patient.git', 'commit': 'f3901c10403c408addb2d646aeaa167029b07d5a'}, 'email': 'richa2910@gmail.com', 'root': '/share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient', 'host': 'klara.tech.cornell.edu', 'username': 'rr568', 'executable': '/home/rr568/.conda/envs/icu-benchmark/bin/python', 'cpu_count': 56, 'cpu_count_logical': 56, 'cpu_freq': {'current': 1957.1981071428568, 'min': 1000.0, 'max': 4000.0}, 'cpu_freq_per_core': [{'current': 1000.067, 'min': 1000.0, 'max': 4000.0}, {'current': 3688.894, 'min': 1000.0, 'max': 4000.0}, {'current': 3688.895, 'min': 1000.0, 'max': 4000.0}, {'current': 3688.941, 'min': 1000.0, 'max': 4000.0}, {'current': 2299.319, 'min': 1000.0, 'max': 4000.0}, {'current': 3688.962, 'min': 1000.0, 'max': 4000.0}, {'current': 1900.953, 'min': 1000.0, 'max': 4000.0}, {'current': 1400.184, 'min': 1000.0, 'max': 4000.0}, {'current': 3688.983, 'min': 1000.0, 'max': 4000.0}, {'current': 2700.842, 'min': 1000.0, 'max': 4000.0}, {'current': 1399.903, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.043, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.193, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.088, 'min': 1000.0, 'max': 4000.0}, {'current': 3688.608, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.049, 'min': 1000.0, 'max': 4000.0}, {'current': 3688.629, 'min': 1000.0, 'max': 4000.0}, {'current': 3688.503, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.967, 'min': 1000.0, 'max': 4000.0}, {'current': 3688.309, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.033, 'min': 1000.0, 'max': 4000.0}, {'current': 3688.138, 'min': 1000.0, 'max': 4000.0}, {'current': 3688.098, 'min': 1000.0, 'max': 4000.0}, {'current': 3687.986, 'min': 1000.0, 'max': 4000.0}, {'current': 2699.891, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.03, 'min': 1000.0, 'max': 4000.0}, {'current': 2628.109, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.028, 'min': 1000.0, 'max': 4000.0}, {'current': 2100.416, 'min': 1000.0, 'max': 4000.0}, {'current': 2789.685, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.025, 'min': 1000.0, 'max': 4000.0}, {'current': 3073.64, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.042, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.165, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.821, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.079, 'min': 1000.0, 'max': 4000.0}, {'current': 999.93, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.391, 'min': 1000.0, 'max': 4000.0}, {'current': 999.969, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.128, 'min': 1000.0, 'max': 4000.0}, {'current': 1100.022, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.481, 'min': 1000.0, 'max': 4000.0}, {'current': 1001.236, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.302, 'min': 1000.0, 'max': 4000.0}, {'current': 3745.901, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.357, 'min': 1000.0, 'max': 4000.0}, {'current': 3745.812, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.18, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.281, 'min': 1000.0, 'max': 4000.0}, {'current': 1001.378, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.144, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.418, 'min': 1000.0, 'max': 4000.0}, {'current': 3746.46, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.814, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.329, 'min': 1000.0, 'max': 4000.0}, {'current': 1000.043, 'min': 1000.0, 'max': 4000.0}], 'disk': {'total': 79.9609375, 'used': 36.757843017578125}, 'memory': {'total': 1007.5650444030762}}
2023-01-06 11:12:01,694 INFO    HandlerThread:3063335 [system_monitor.py:probe():181] Finished collecting system info
2023-01-06 11:12:01,694 INFO    HandlerThread:3063335 [system_monitor.py:probe():184] Publishing system info
2023-01-06 11:12:01,695 DEBUG   HandlerThread:3063335 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-01-06 11:12:01,696 DEBUG   HandlerThread:3063335 [system_info.py:_save_pip():67] Saving pip packages done
2023-01-06 11:12:01,696 DEBUG   HandlerThread:3063335 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-01-06 11:12:02,448 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_created():275] file/dir created: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/conda-environment.yaml
2023-01-06 11:12:02,448 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_created():275] file/dir created: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/wandb-summary.json
2023-01-06 11:12:02,449 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_created():275] file/dir created: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/requirements.txt
2023-01-06 11:12:08,087 DEBUG   HandlerThread:3063335 [system_info.py:_save_conda():86] Saving conda packages done
2023-01-06 11:12:08,089 INFO    HandlerThread:3063335 [system_monitor.py:probe():186] Finished publishing system info
2023-01-06 11:12:08,102 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: stop_status
2023-01-06 11:12:08,102 DEBUG   SenderThread:3063335 [sender.py:send_request():317] send_request: stop_status
2023-01-06 11:12:08,105 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: pause
2023-01-06 11:12:08,105 INFO    HandlerThread:3063335 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2023-01-06 11:12:08,105 INFO    HandlerThread:3063335 [system_monitor.py:finish():160] Stopping system monitor
2023-01-06 11:12:08,105 DEBUG   SystemMonitor:3063335 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-06 11:12:08,105 DEBUG   SystemMonitor:3063335 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-06 11:12:08,105 DEBUG   SystemMonitor:3063335 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-06 11:12:08,105 INFO    HandlerThread:3063335 [interfaces.py:finish():175] Joined cpu
2023-01-06 11:12:08,106 INFO    HandlerThread:3063335 [interfaces.py:finish():175] Joined disk
2023-01-06 11:12:08,106 INFO    HandlerThread:3063335 [interfaces.py:finish():175] Joined gpu
2023-01-06 11:12:08,106 INFO    HandlerThread:3063335 [interfaces.py:finish():175] Joined memory
2023-01-06 11:12:08,106 INFO    HandlerThread:3063335 [interfaces.py:finish():175] Joined network
2023-01-06 11:12:08,106 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: resume
2023-01-06 11:12:08,106 INFO    HandlerThread:3063335 [handler.py:handle_request_resume():687] starting system metrics thread or process
2023-01-06 11:12:08,106 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: pause
2023-01-06 11:12:08,106 INFO    HandlerThread:3063335 [handler.py:handle_request_pause():696] stopping system metrics thread or process
2023-01-06 11:12:08,106 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: resume
2023-01-06 11:12:08,106 INFO    HandlerThread:3063335 [handler.py:handle_request_resume():687] starting system metrics thread or process
2023-01-06 11:12:08,192 DEBUG   SenderThread:3063335 [sender.py:send():303] send: telemetry
2023-01-06 11:12:08,192 DEBUG   SenderThread:3063335 [sender.py:send():303] send: files
2023-01-06 11:12:08,192 INFO    SenderThread:3063335 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2023-01-06 11:12:08,455 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_modified():292] file/dir modified: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/conda-environment.yaml
2023-01-06 11:12:08,455 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_created():275] file/dir created: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/wandb-metadata.json
2023-01-06 11:12:08,578 INFO    Thread-16 :3063335 [upload_job.py:push():143] Uploaded file /tmp/tmprloo9bp1wandb/1bn7vy70-wandb-metadata.json
2023-01-06 11:12:23,200 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: stop_status
2023-01-06 11:12:23,201 DEBUG   SenderThread:3063335 [sender.py:send_request():317] send_request: stop_status
2023-01-06 11:12:31,483 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_modified():292] file/dir modified: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/config.yaml
2023-01-06 11:12:34,116 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: log_artifact
2023-01-06 11:12:34,116 DEBUG   SenderThread:3063335 [sender.py:send_request():317] send_request: log_artifact
2023-01-06 11:12:34,374 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: log_artifact
2023-01-06 11:12:34,486 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_created():275] file/dir created: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/media/table/grouped_dataset_T_D_0_1b77bc324ba07d4347a7.table.json
2023-01-06 11:12:34,486 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_created():275] file/dir created: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/media/table/stops_0_66bce57a8446fe1d5d1f.table.json
2023-01-06 11:12:34,487 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_created():275] file/dir created: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/media
2023-01-06 11:12:34,487 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_created():275] file/dir created: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/media/table
2023-01-06 11:12:34,518 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: log_artifact
2023-01-06 11:12:34,680 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: log_artifact
2023-01-06 11:12:34,779 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: log_artifact
2023-01-06 11:12:34,789 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: partial_history
2023-01-06 11:12:34,842 INFO    Thread-17 :3063335 [upload_job.py:push():143] Uploaded file /tmp/tmprloo9bp1wandb/2293k7sz-media/table/grouped_dataset_T_D_0_1b77bc324ba07d4347a7.table.json
2023-01-06 11:12:34,883 INFO    Thread-18 :3063335 [upload_job.py:push():143] Uploaded file /tmp/tmprloo9bp1wandb/1rhyll0a-media/table/stops_0_66bce57a8446fe1d5d1f.table.json
2023-01-06 11:12:35,488 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_created():275] file/dir created: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/media/table/weapons_stop_0_53c3b135e578c87fb2eb.table.json
2023-01-06 11:12:35,488 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_created():275] file/dir created: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/media/table/frisked_stop_0_643bd55f8229b7a4802e.table.json
2023-01-06 11:12:35,488 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_created():275] file/dir created: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/media/table/weapons_frisk_0_9d7919393af5d797d60d.table.json
2023-01-06 11:12:35,488 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_modified():292] file/dir modified: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/media/table
2023-01-06 11:12:35,880 INFO    Thread-19 :3063335 [upload_job.py:push():143] Uploaded file /tmp/tmprloo9bp1wandb/31rk8cru-media/table/weapons_stop_0_53c3b135e578c87fb2eb.table.json
2023-01-06 11:12:35,903 INFO    Thread-20 :3063335 [upload_job.py:push():143] Uploaded file /tmp/tmprloo9bp1wandb/3fcme6ak-media/table/frisked_stop_0_643bd55f8229b7a4802e.table.json
2023-01-06 11:12:35,905 INFO    Thread-21 :3063335 [upload_job.py:push():143] Uploaded file /tmp/tmprloo9bp1wandb/3j8peq5r-media/table/weapons_frisk_0_9d7919393af5d797d60d.table.json
2023-01-06 11:12:38,287 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: stop_status
2023-01-06 11:12:44,168 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: log_artifact
2023-01-06 11:12:45,002 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: poll_exit
2023-01-06 11:12:46,745 INFO    Thread-23 :3063335 [upload_job.py:push():101] Uploaded file /home/rr568/.cache/wandb/artifacts/obj/md5/6d/ff8852b53c7856ae9bbc5c5bdd8996
2023-01-06 11:12:47,319 INFO    SenderThread:3063335 [sender.py:send_request_log_artifact():1222] logged artifact run-2v08w0zl-grouped_dataset_T_D - {'id': 'QXJ0aWZhY3Q6MzE1MzQxMDM5', 'digest': 'c24ce9574750bf7880c7192c38533ff3', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4ODUxODQ5', 'latestArtifact': None}, 'version': 'latest'}
2023-01-06 11:12:47,319 DEBUG   SenderThread:3063335 [sender.py:send():303] send: files
2023-01-06 11:12:47,319 INFO    SenderThread:3063335 [sender.py:_save_file():1171] saving file media/table/grouped_dataset_T_D_0_1b77bc324ba07d4347a7.table.json with policy now
2023-01-06 11:12:47,319 DEBUG   SenderThread:3063335 [sender.py:send_request():317] send_request: log_artifact
2023-01-06 11:12:47,775 INFO    Thread-24 :3063335 [upload_job.py:push():143] Uploaded file /tmp/tmprloo9bp1wandb/15qldwg9-media/table/grouped_dataset_T_D_0_1b77bc324ba07d4347a7.table.json
2023-01-06 11:12:48,021 INFO    Thread-26 :3063335 [upload_job.py:push():101] Uploaded file /home/rr568/.cache/wandb/artifacts/obj/md5/e2/d1621093e00be2d8c942e2df1d254d
2023-01-06 11:12:48,636 INFO    SenderThread:3063335 [sender.py:send_request_log_artifact():1222] logged artifact run-2v08w0zl-stops - {'id': 'QXJ0aWZhY3Q6MzE1MzQxMDU5', 'digest': '92d84ea7636999e8a427967afb2ead4e', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4ODUxODU0', 'latestArtifact': None}, 'version': 'latest'}
2023-01-06 11:12:48,636 DEBUG   SenderThread:3063335 [sender.py:send():303] send: files
2023-01-06 11:12:48,637 INFO    SenderThread:3063335 [sender.py:_save_file():1171] saving file media/table/stops_0_66bce57a8446fe1d5d1f.table.json with policy now
2023-01-06 11:12:48,637 DEBUG   SenderThread:3063335 [sender.py:send_request():317] send_request: log_artifact
2023-01-06 11:12:49,050 INFO    Thread-27 :3063335 [upload_job.py:push():143] Uploaded file /tmp/tmprloo9bp1wandb/1zx4p718-media/table/stops_0_66bce57a8446fe1d5d1f.table.json
2023-01-06 11:12:49,350 INFO    Thread-29 :3063335 [upload_job.py:push():101] Uploaded file /home/rr568/.cache/wandb/artifacts/obj/md5/05/f4a9db74bc540dd3c8d3d0f7fc6da4
2023-01-06 11:12:49,880 INFO    SenderThread:3063335 [sender.py:send_request_log_artifact():1222] logged artifact run-2v08w0zl-frisked_stop - {'id': 'QXJ0aWZhY3Q6MzE1MzQxMDc5', 'digest': '6cb0972fd87b6ce02fd36a4d3b060cba', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4ODUxODU1', 'latestArtifact': None}, 'version': 'latest'}
2023-01-06 11:12:49,880 DEBUG   SenderThread:3063335 [sender.py:send():303] send: files
2023-01-06 11:12:49,880 INFO    SenderThread:3063335 [sender.py:_save_file():1171] saving file media/table/frisked_stop_0_643bd55f8229b7a4802e.table.json with policy now
2023-01-06 11:12:49,880 DEBUG   SenderThread:3063335 [sender.py:send_request():317] send_request: log_artifact
2023-01-06 11:12:50,003 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: keepalive
2023-01-06 11:12:50,284 INFO    Thread-30 :3063335 [upload_job.py:push():143] Uploaded file /tmp/tmprloo9bp1wandb/2nnhgdz7-media/table/frisked_stop_0_643bd55f8229b7a4802e.table.json
2023-01-06 11:12:50,785 INFO    Thread-32 :3063335 [upload_job.py:push():101] Uploaded file /home/rr568/.cache/wandb/artifacts/obj/md5/ec/26cf3ae29952424bc24ba30cba2fae
2023-01-06 11:12:55,004 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: keepalive
2023-01-06 11:13:00,005 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: keepalive
2023-01-06 11:13:02,445 INFO    SenderThread:3063335 [sender.py:send_request_log_artifact():1222] logged artifact run-2v08w0zl-weapons_frisk - {'id': 'QXJ0aWZhY3Q6MzE1MzQxMDk5', 'digest': 'ba805cedb61dd911c48c777cd7c3bb92', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4ODUxODU5', 'latestArtifact': None}, 'version': 'latest'}
2023-01-06 11:13:02,445 DEBUG   SenderThread:3063335 [sender.py:send():303] send: files
2023-01-06 11:13:02,445 INFO    SenderThread:3063335 [sender.py:_save_file():1171] saving file media/table/weapons_frisk_0_9d7919393af5d797d60d.table.json with policy now
2023-01-06 11:13:02,445 DEBUG   SenderThread:3063335 [sender.py:send_request():317] send_request: log_artifact
2023-01-06 11:13:02,870 INFO    Thread-33 :3063335 [upload_job.py:push():143] Uploaded file /tmp/tmprloo9bp1wandb/3qzaozxb-media/table/weapons_frisk_0_9d7919393af5d797d60d.table.json
2023-01-06 11:13:03,170 INFO    Thread-35 :3063335 [upload_job.py:push():101] Uploaded file /home/rr568/.cache/wandb/artifacts/obj/md5/d5/3b1633b6eb0dad65efa690e86d1057
2023-01-06 11:13:03,828 INFO    SenderThread:3063335 [sender.py:send_request_log_artifact():1222] logged artifact run-2v08w0zl-weapons_stop - {'id': 'QXJ0aWZhY3Q6MzE1MzQxMjYz', 'digest': '4cc40b385c3575e57d055eb185c5d7ab', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ4ODUxODgx', 'latestArtifact': None}, 'version': 'latest'}
2023-01-06 11:13:03,828 DEBUG   SenderThread:3063335 [sender.py:send():303] send: files
2023-01-06 11:13:03,828 INFO    SenderThread:3063335 [sender.py:_save_file():1171] saving file media/table/weapons_stop_0_53c3b135e578c87fb2eb.table.json with policy now
2023-01-06 11:13:03,828 DEBUG   SenderThread:3063335 [sender.py:send():303] send: history
2023-01-06 11:13:03,828 DEBUG   SenderThread:3063335 [sender.py:send():303] send: summary
2023-01-06 11:13:03,832 INFO    SenderThread:3063335 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2023-01-06 11:13:03,832 DEBUG   SenderThread:3063335 [sender.py:send_request():317] send_request: stop_status
2023-01-06 11:13:03,932 DEBUG   SenderThread:3063335 [sender.py:send_request():317] send_request: log_artifact
2023-01-06 11:13:04,566 INFO    Thread-13 :3063335 [dir_watcher.py:_on_file_modified():292] file/dir modified: /share/pierson/selective_labels_data/hirid_data_analysis/richras_dir/learning_from_doctor_and_patient/Stop_Frisk_Notebooks/wandb/run-20230106_111200-2v08w0zl/files/wandb-summary.json
2023-01-06 11:13:04,608 INFO    Thread-36 :3063335 [upload_job.py:push():143] Uploaded file /tmp/tmprloo9bp1wandb/10zni2re-media/table/weapons_stop_0_53c3b135e578c87fb2eb.table.json
2023-01-06 11:13:05,021 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: keepalive
2023-01-06 11:13:10,013 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: keepalive
2023-01-06 11:13:15,008 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: keepalive
2023-01-06 11:13:20,009 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: keepalive
2023-01-06 11:13:25,010 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: keepalive
2023-01-06 11:13:30,011 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: keepalive
2023-01-06 11:13:35,012 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: keepalive
2023-01-06 11:13:40,013 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: keepalive
2023-01-06 11:13:45,014 DEBUG   HandlerThread:3063335 [handler.py:handle_request():139] handle_request: keepalive
2023-01-06 11:13:47,570 ERROR   SenderThread:3063335 [retry.py:__call__():154] Retry attempt failed:
Traceback (most recent call last):
  File "/home/rr568/.local/lib/python3.8/site-packages/urllib3/connectionpool.py", line 449, in _make_request
    six.raise_from(e, None)
  File "<string>", line 3, in raise_from
  File "/home/rr568/.local/lib/python3.8/site-packages/urllib3/connectionpool.py", line 444, in _make_request
    httplib_response = conn.getresponse()
  File "/home/rr568/.conda/envs/icu-benchmark/lib/python3.8/http/client.py", line 1347, in getresponse
    response.begin()
  File "/home/rr568/.conda/envs/icu-benchmark/lib/python3.8/http/client.py", line 307, in begin
    version, status, reason = self._read_status()
  File "/home/rr568/.conda/envs/icu-benchmark/lib/python3.8/http/client.py", line 268, in _read_status
    line = str(self.fp.readline(_MAXLINE + 1), "iso-8859-1")
  File "/home/rr568/.conda/envs/icu-benchmark/lib/python3.8/socket.py", line 669, in readinto
    return self._sock.recv_into(b)
  File "/home/rr568/.conda/envs/icu-benchmark/lib/python3.8/ssl.py", line 1241, in recv_into
    return self.read(nbytes, buffer)
  File "/home/rr568/.conda/envs/icu-benchmark/lib/python3.8/ssl.py", line 1099, in read
    return self._sslobj.read(len, buffer)
socket.timeout: The read operation timed out

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/rr568/.conda/envs/icu-benchmark/lib/python3.8/site-packages/requests/adapters.py", line 489, in send
    resp = conn.urlopen(
  File "/home/rr568/.local/lib/python3.8/site-packages/urllib3/connectionpool.py", line 787, in urlopen
    retries = retries.increment(
  File "/home/rr568/.local/lib/python3.8/site-packages/urllib3/util/retry.py", line 550, in increment
    raise six.reraise(type(error), error, _stacktrace)
  File "/home/rr568/.local/lib/python3.8/site-packages/urllib3/packages/six.py", line 770, in reraise
    raise value
  File "/home/rr568/.local/lib/python3.8/site-packages/urllib3/connectionpool.py", line 703, in urlopen
    httplib_response = self._make_request(
